feature,mean_abs_shap
s_0,0.07712023846904484
s_1,0.07681225510218598
s_2,0.012652495048892704
s_3,0.0
s_4,0.0
s_5,0.09741519866418286
s_6,0.09752821174289249
s_7,0.08900928660348986
s_8,0.0
s_9,0.0
s_10,0.0
s_11,0.03825024707336198
s_12,0.13553863444453154
s_13,0.0
s_14,0.0
s_15,0.0
s_16,0.13839406748911784
s_17,0.03556519308993089
