feature,mean_abs_shap
s_0,0.0400279453445935
s_1,0.04286546660333978
s_2,0.0007116187046022535
s_3,0.0
s_4,0.0
s_5,0.004265797854500069
s_6,0.008652057305008969
s_7,0.007616915179671544
s_8,0.0
s_9,0.0
s_10,0.0
s_11,0.0
s_12,0.0
s_13,0.0
s_14,0.0
s_15,0.0
s_16,0.08346453705760686
s_17,0.0
