feature,mean_abs_shap
s_0,0.2119935908371521
s_1,0.12753426488135933
s_2,0.13002929762826518
s_3,0.0
s_4,0.0
s_5,0.4381380361733687
s_6,0.19625567028641538
s_7,0.3061159733786471
s_8,0.0
s_9,0.0
s_10,0.0
s_11,0.0
s_12,0.7215686633563189
s_13,0.10970257244136147
s_14,0.0
s_15,0.0
s_16,0.15461570489329335
s_17,0.01739099433864571
