feature,mean_abs_shap
s_0,0.01004611834122137
s_1,0.02365743921008847
s_2,0.020376875132778176
s_3,0.0
s_4,0.0
s_5,0.05305465152293178
s_6,0.06646605830025812
s_7,0.0031886660125630194
s_8,0.0
s_9,0.0
s_10,0.0
s_11,0.0
s_12,0.0
s_13,0.0
s_14,0.0
s_15,0.0
s_16,0.021167637343639058
s_17,0.0
