feature,mean_abs_shap
s_0,0.06464418977986493
s_1,0.02883743739286228
s_2,0.06779551666945854
s_3,0.0
s_4,0.0
s_5,0.20622055838614256
s_6,0.164202654744802
s_7,0.20845175744671607
s_8,0.0
s_9,0.0
s_10,0.0
s_11,0.0
s_12,0.5188754266420773
s_13,0.488734312490567
s_14,0.0
s_15,0.0
s_16,0.10558749975820365
s_17,0.1035354066069073
