feature,mean_abs_shap
s_0,0.028727142016227662
s_1,0.03078936560480368
s_2,0.00249682637356575
s_3,0.0
s_4,0.0
s_5,0.004654216397617523
s_6,0.0011818494476236179
s_7,0.04694630616141929
s_8,0.0
s_9,0.0
s_10,0.0
s_11,0.0
s_12,0.0
s_13,0.0
s_14,0.0
s_15,0.0
s_16,0.1264731336401543
s_17,0.0
