feature,mean_abs_shap
s_0,0.012448473812612926
s_1,0.05602442680152626
s_2,0.050343836831307005
s_3,0.0
s_4,0.0
s_5,0.0012573388442668684
s_6,0.020621183323104822
s_7,0.10044569592563653
s_8,0.0
s_9,0.0
s_10,0.0
s_11,0.12859928576448795
s_12,0.13050094019179173
s_13,0.0
s_14,0.0
s_15,0.0
s_16,0.049448001420643865
s_17,0.013790595969466812
