feature,mean_abs_shap
s_0,0.06723063166245653
s_1,0.06952893009648496
s_2,0.012277223764171018
s_3,0.0
s_4,0.0
s_5,0.028784182166981215
s_6,0.012383784842392484
s_7,0.026380970435994015
s_8,0.0018128294628355383
s_9,0.0
s_10,0.0017961996596773935
s_11,0.0
s_12,0.0
s_13,0.0
s_14,0.0
s_15,0.0
s_16,0.020565860642572757
s_17,0.0
