feature,mean_abs_shap
s_0,0.43001733861205627
s_1,0.3096309280060603
s_2,0.40581741589863685
s_3,0.0
s_4,0.0
s_5,0.17680123678599663
s_6,0.12834713065534983
s_7,0.057825148705772135
s_8,0.0
s_9,0.0
s_10,0.0
s_11,0.0
s_12,0.007464167392440431
s_13,0.11273210835991797
s_14,0.0
s_15,0.0
s_16,0.24330405447013098
s_17,0.02362102402921035
