feature,mean_abs_shap
s_0,0.03963389579877064
s_1,0.020114166581277564
s_2,0.005149611758266094
s_3,0.0
s_4,0.0
s_5,0.0
s_6,0.0
s_7,0.029310717979862115
s_8,0.0
s_9,0.0
s_10,0.0
s_11,0.0012313015053821924
s_12,0.0
s_13,0.0
s_14,0.0
s_15,0.0
s_16,0.0019695549957118004
s_17,0.0753732036483357
