feature,mean_abs_shap
s_0,0.3338527691291639
s_1,0.3497623264550025
s_2,0.048630268089261124
s_3,0.0
s_4,0.0
s_5,0.5870260940864537
s_6,0.8284024967160666
s_7,0.3656267281684418
s_8,0.0
s_9,0.0
s_10,0.0
s_11,0.0
s_12,0.0
s_13,0.0
s_14,0.0
s_15,0.0
s_16,0.5096553159974875
s_17,0.0
