feature,mean_abs_shap
s_0,0.045366879542357734
s_1,0.047921207492967605
s_2,0.024470926085012033
s_3,0.0
s_4,0.0
s_5,0.024310213752612202
s_6,0.022624754500310117
s_7,0.012185439005307795
s_8,0.0
s_9,0.0
s_10,0.0
s_11,0.012717381443778979
s_12,0.002005335655095444
s_13,0.0
s_14,0.0
s_15,0.0
s_16,0.07109425254503371
s_17,0.0013446537509860437
