Driver,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,FreshTyre,Stint,TrackStatus,IsAccurate
VER,44.0,0 days 00:01:29.372000,0 days 00:00:28.970000,0 days 00:00:35.867000,0 days 00:00:24.535000,HARD,6.0,True,3.0,1,True
VER,45.0,0 days 00:01:29.137000,0 days 00:00:29.056000,0 days 00:00:35.591000,0 days 00:00:24.490000,HARD,7.0,True,3.0,1,True
VER,46.0,0 days 00:01:29.543000,0 days 00:00:29.141000,0 days 00:00:35.901000,0 days 00:00:24.501000,HARD,8.0,True,3.0,1,True
VER,47.0,0 days 00:01:29.411000,0 days 00:00:28.989000,0 days 00:00:35.905000,0 days 00:00:24.517000,HARD,9.0,True,3.0,1,True
VER,48.0,0 days 00:01:28.952000,0 days 00:00:28.807000,0 days 00:00:36.166000,0 days 00:00:23.979000,HARD,10.0,True,3.0,1,True
VER,49.0,0 days 00:01:29.560000,0 days 00:00:29.166000,0 days 00:00:35.949000,0 days 00:00:24.445000,HARD,11.0,True,3.0,1,True
VER,50.0,0 days 00:01:29.286000,0 days 00:00:29.084000,0 days 00:00:35.787000,0 days 00:00:24.415000,HARD,12.0,True,3.0,1,True
VER,51.0,0 days 00:01:29.443000,0 days 00:00:29.097000,0 days 00:00:35.888000,0 days 00:00:24.458000,HARD,13.0,True,3.0,1,True
VER,52.0,0 days 00:01:29.089000,0 days 00:00:29.149000,0 days 00:00:35.714000,0 days 00:00:24.226000,HARD,14.0,True,3.0,1,True
NOR,2.0,0 days 00:01:32.188000,0 days 00:00:29.225000,0 days 00:00:37.918000,0 days 00:00:25.045000,MEDIUM,2.0,True,1.0,1,True
NOR,3.0,0 days 00:01:31.991000,0 days 00:00:29.279000,0 days 00:00:37.536000,0 days 00:00:25.176000,MEDIUM,3.0,True,1.0,1,True
NOR,4.0,0 days 00:01:31.976000,0 days 00:00:29.320000,0 days 00:00:37.452000,0 days 00:00:25.204000,MEDIUM,4.0,True,1.0,1,True
NOR,5.0,0 days 00:01:31.716000,0 days 00:00:29.363000,0 days 00:00:37.239000,0 days 00:00:25.114000,MEDIUM,5.0,True,1.0,1,True
NOR,6.0,0 days 00:01:31.896000,0 days 00:00:29.368000,0 days 00:00:37.443000,0 days 00:00:25.085000,MEDIUM,6.0,True,1.0,1,True
NOR,7.0,0 days 00:01:32.071000,0 days 00:00:29.557000,0 days 00:00:37.223000,0 days 00:00:25.291000,MEDIUM,7.0,True,1.0,1,True
NOR,8.0,0 days 00:01:32.018000,0 days 00:00:29.566000,0 days 00:00:37.160000,0 days 00:00:25.292000,MEDIUM,8.0,True,1.0,1,True
NOR,9.0,0 days 00:01:31.976000,0 days 00:00:29.558000,0 days 00:00:37.179000,0 days 00:00:25.239000,MEDIUM,9.0,True,1.0,1,True
NOR,10.0,0 days 00:01:31.830000,0 days 00:00:29.516000,0 days 00:00:37.134000,0 days 00:00:25.180000,MEDIUM,10.0,True,1.0,1,True
NOR,11.0,0 days 00:01:31.748000,0 days 00:00:29.417000,0 days 00:00:37.150000,0 days 00:00:25.181000,MEDIUM,11.0,True,1.0,1,True
NOR,12.0,0 days 00:01:31.718000,0 days 00:00:29.501000,0 days 00:00:37.046000,0 days 00:00:25.171000,MEDIUM,12.0,True,1.0,1,True
NOR,13.0,0 days 00:01:31.472000,0 days 00:00:29.496000,0 days 00:00:36.950000,0 days 00:00:25.026000,MEDIUM,13.0,True,1.0,1,True
NOR,14.0,0 days 00:01:31.407000,0 days 00:00:29.300000,0 days 00:00:37.048000,0 days 00:00:25.059000,MEDIUM,14.0,True,1.0,1,True
NOR,15.0,0 days 00:01:30.946000,0 days 00:00:29.380000,0 days 00:00:36.994000,0 days 00:00:24.572000,MEDIUM,15.0,True,1.0,1,True
NOR,16.0,0 days 00:01:31.690000,0 days 00:00:29.378000,0 days 00:00:36.807000,0 days 00:00:25.505000,MEDIUM,16.0,True,1.0,1,True
NOR,17.0,0 days 00:01:34.304000,0 days 00:00:29.606000,0 days 00:00:37.055000,0 days 00:00:27.643000,MEDIUM,17.0,True,1.0,1,True
NOR,18.0,0 days 00:01:34.125000,0 days 00:00:29.647000,0 days 00:00:37.024000,0 days 00:00:27.454000,MEDIUM,18.0,True,1.0,1,True
NOR,19.0,0 days 00:01:41.436000,0 days 00:00:32.740000,0 days 00:00:40.852000,0 days 00:00:27.844000,MEDIUM,19.0,True,1.0,1,True
NOR,20.0,0 days 00:01:37.704000,0 days 00:00:32.090000,0 days 00:00:39.513000,0 days 00:00:26.101000,MEDIUM,20.0,True,1.0,1,True
NOR,21.0,0 days 00:01:31.513000,0 days 00:00:29.432000,0 days 00:00:37.163000,0 days 00:00:24.918000,MEDIUM,21.0,True,1.0,1,True
NOR,22.0,0 days 00:01:30.860000,0 days 00:00:29.314000,0 days 00:00:36.786000,0 days 00:00:24.760000,MEDIUM,22.0,True,1.0,1,True
NOR,23.0,0 days 00:01:31.176000,0 days 00:00:29.451000,0 days 00:00:36.841000,0 days 00:00:24.884000,MEDIUM,23.0,True,1.0,1,True
NOR,24.0,0 days 00:01:31.629000,0 days 00:00:29.489000,0 days 00:00:36.747000,0 days 00:00:25.393000,MEDIUM,24.0,True,1.0,1,True
NOR,25.0,0 days 00:01:34.307000,0 days 00:00:29.696000,0 days 00:00:38.185000,0 days 00:00:26.426000,MEDIUM,25.0,True,1.0,1,True
NOR,26.0,0 days 00:01:41.515000,0 days 00:00:30.452000,0 days 00:00:42.458000,0 days 00:00:28.605000,MEDIUM,26.0,True,1.0,1,True
NOR,29.0,0 days 00:01:40.266000,0 days 00:00:31.594000,0 days 00:00:40.610000,0 days 00:00:28.062000,INTERMEDIATE,2.0,True,2.0,1,True
NOR,30.0,0 days 00:01:40.717000,0 days 00:00:31.980000,0 days 00:00:40.583000,0 days 00:00:28.154000,INTERMEDIATE,3.0,True,2.0,1,True
NOR,31.0,0 days 00:01:41.313000,0 days 00:00:31.855000,0 days 00:00:40.682000,0 days 00:00:28.776000,INTERMEDIATE,4.0,True,2.0,1,True
NOR,32.0,0 days 00:01:42.216000,0 days 00:00:32.262000,0 days 00:00:41.072000,0 days 00:00:28.882000,INTERMEDIATE,5.0,True,2.0,1,True
NOR,33.0,0 days 00:01:42.607000,0 days 00:00:32.409000,0 days 00:00:41.234000,0 days 00:00:28.964000,INTERMEDIATE,6.0,True,2.0,1,True
NOR,34.0,0 days 00:01:43.078000,0 days 00:00:32.496000,0 days 00:00:41.716000,0 days 00:00:28.866000,INTERMEDIATE,7.0,True,2.0,1,True
NOR,35.0,0 days 00:01:42.935000,0 days 00:00:32.639000,0 days 00:00:41.786000,0 days 00:00:28.510000,INTERMEDIATE,8.0,True,2.0,1,True
NOR,36.0,0 days 00:01:42.340000,0 days 00:00:32.530000,0 days 00:00:42.138000,0 days 00:00:27.672000,INTERMEDIATE,9.0,True,2.0,1,True
NOR,37.0,0 days 00:01:39.786000,0 days 00:00:31.936000,0 days 00:00:40.846000,0 days 00:00:27.004000,INTERMEDIATE,10.0,True,2.0,1,True
NOR,38.0,0 days 00:01:37.999000,0 days 00:00:31.328000,0 days 00:00:39.844000,0 days 00:00:26.827000,INTERMEDIATE,11.0,True,2.0,1,True
NOR,41.0,0 days 00:01:29.733000,0 days 00:00:28.786000,0 days 00:00:36.307000,0 days 00:00:24.640000,SOFT,4.0,False,3.0,1,True
NOR,42.0,0 days 00:01:30.006000,0 days 00:00:28.934000,0 days 00:00:36.462000,0 days 00:00:24.610000,SOFT,5.0,False,3.0,1,True
NOR,43.0,0 days 00:01:29.262000,0 days 00:00:28.826000,0 days 00:00:35.997000,0 days 00:00:24.439000,SOFT,6.0,False,3.0,1,True
NOR,44.0,0 days 00:01:29.752000,0 days 00:00:29.102000,0 days 00:00:36.086000,0 days 00:00:24.564000,SOFT,7.0,False,3.0,1,True
NOR,45.0,0 days 00:01:29.635000,0 days 00:00:29.062000,0 days 00:00:35.883000,0 days 00:00:24.690000,SOFT,8.0,False,3.0,1,True
NOR,46.0,0 days 00:01:29.960000,0 days 00:00:29.406000,0 days 00:00:36.099000,0 days 00:00:24.455000,SOFT,9.0,False,3.0,1,True
NOR,47.0,0 days 00:01:29.838000,0 days 00:00:29.118000,0 days 00:00:36.187000,0 days 00:00:24.533000,SOFT,10.0,False,3.0,1,True
NOR,48.0,0 days 00:01:30.556000,0 days 00:00:29.274000,0 days 00:00:36.196000,0 days 00:00:25.086000,SOFT,11.0,False,3.0,1,True
NOR,49.0,0 days 00:01:30.515000,0 days 00:00:29.176000,0 days 00:00:36.639000,0 days 00:00:24.700000,SOFT,12.0,False,3.0,1,True
NOR,50.0,0 days 00:01:30.544000,0 days 00:00:29.399000,0 days 00:00:36.445000,0 days 00:00:24.700000,SOFT,13.0,False,3.0,1,True
NOR,51.0,0 days 00:01:30.769000,0 days 00:00:29.324000,0 days 00:00:36.576000,0 days 00:00:24.869000,SOFT,14.0,False,3.0,1,True
NOR,52.0,0 days 00:01:30.913000,0 days 00:00:29.626000,0 days 00:00:36.650000,0 days 00:00:24.637000,SOFT,15.0,False,3.0,1,True
PIA,2.0,0 days 00:01:32.361000,0 days 00:00:29.489000,0 days 00:00:37.642000,0 days 00:00:25.230000,MEDIUM,2.0,True,1.0,1,True
PIA,3.0,0 days 00:01:31.927000,0 days 00:00:29.310000,0 days 00:00:37.490000,0 days 00:00:25.127000,MEDIUM,3.0,True,1.0,1,True
PIA,4.0,0 days 00:01:31.919000,0 days 00:00:29.458000,0 days 00:00:37.348000,0 days 00:00:25.113000,MEDIUM,4.0,True,1.0,1,True
PIA,5.0,0 days 00:01:31.832000,0 days 00:00:29.512000,0 days 00:00:37.243000,0 days 00:00:25.077000,MEDIUM,5.0,True,1.0,1,True
PIA,6.0,0 days 00:01:32.062000,0 days 00:00:29.435000,0 days 00:00:37.476000,0 days 00:00:25.151000,MEDIUM,6.0,True,1.0,1,True
PIA,7.0,0 days 00:01:31.925000,0 days 00:00:29.335000,0 days 00:00:37.322000,0 days 00:00:25.268000,MEDIUM,7.0,True,1.0,1,True
PIA,8.0,0 days 00:01:31.994000,0 days 00:00:29.386000,0 days 00:00:37.379000,0 days 00:00:25.229000,MEDIUM,8.0,True,1.0,1,True
PIA,9.0,0 days 00:01:32,0 days 00:00:29.400000,0 days 00:00:37.367000,0 days 00:00:25.233000,MEDIUM,9.0,True,1.0,1,True
PIA,10.0,0 days 00:01:31.811000,0 days 00:00:29.434000,0 days 00:00:37.177000,0 days 00:00:25.200000,MEDIUM,10.0,True,1.0,1,True
PIA,11.0,0 days 00:01:31.855000,0 days 00:00:29.307000,0 days 00:00:37.358000,0 days 00:00:25.190000,MEDIUM,11.0,True,1.0,1,True
PIA,12.0,0 days 00:01:31.663000,0 days 00:00:29.332000,0 days 00:00:37.234000,0 days 00:00:25.097000,MEDIUM,12.0,True,1.0,1,True
PIA,13.0,0 days 00:01:31.896000,0 days 00:00:29.392000,0 days 00:00:37.143000,0 days 00:00:25.361000,MEDIUM,13.0,True,1.0,1,True
PIA,14.0,0 days 00:01:31.697000,0 days 00:00:29.500000,0 days 00:00:37.026000,0 days 00:00:25.171000,MEDIUM,14.0,True,1.0,1,True
PIA,15.0,0 days 00:01:31.514000,0 days 00:00:29.511000,0 days 00:00:36.888000,0 days 00:00:25.115000,MEDIUM,15.0,True,1.0,1,True
PIA,16.0,0 days 00:01:32.118000,0 days 00:00:29.406000,0 days 00:00:36.933000,0 days 00:00:25.779000,MEDIUM,16.0,True,1.0,1,True
PIA,17.0,0 days 00:01:33.988000,0 days 00:00:29.302000,0 days 00:00:37.316000,0 days 00:00:27.370000,MEDIUM,17.0,True,1.0,1,True
PIA,18.0,0 days 00:01:34.269000,0 days 00:00:29.775000,0 days 00:00:37.250000,0 days 00:00:27.244000,MEDIUM,18.0,True,1.0,1,True
PIA,19.0,0 days 00:01:40.728000,0 days 00:00:32.515000,0 days 00:00:40.679000,0 days 00:00:27.534000,MEDIUM,19.0,True,1.0,1,True
PIA,20.0,0 days 00:01:37.348000,0 days 00:00:31.957000,0 days 00:00:39.140000,0 days 00:00:26.251000,MEDIUM,20.0,True,1.0,1,True
PIA,21.0,0 days 00:01:31.819000,0 days 00:00:29.575000,0 days 00:00:37.215000,0 days 00:00:25.029000,MEDIUM,21.0,True,1.0,1,True
PIA,22.0,0 days 00:01:31.169000,0 days 00:00:29.390000,0 days 00:00:36.837000,0 days 00:00:24.942000,MEDIUM,22.0,True,1.0,1,True
PIA,23.0,0 days 00:01:30.976000,0 days 00:00:29.242000,0 days 00:00:36.868000,0 days 00:00:24.866000,MEDIUM,23.0,True,1.0,1,True
PIA,24.0,0 days 00:01:31.392000,0 days 00:00:29.283000,0 days 00:00:36.788000,0 days 00:00:25.321000,MEDIUM,24.0,True,1.0,1,True
PIA,25.0,0 days 00:01:34.271000,0 days 00:00:29.795000,0 days 00:00:38.187000,0 days 00:00:26.289000,MEDIUM,25.0,True,1.0,1,True
PIA,26.0,0 days 00:01:40.622000,0 days 00:00:30.271000,0 days 00:00:41.787000,0 days 00:00:28.564000,MEDIUM,26.0,True,1.0,1,True
PIA,27.0,0 days 00:01:49.747000,0 days 00:00:31.760000,0 days 00:00:45.560000,0 days 00:00:32.427000,MEDIUM,27.0,True,1.0,1,True
PIA,30.0,0 days 00:01:40.492000,0 days 00:00:31.712000,0 days 00:00:40.727000,0 days 00:00:28.053000,INTERMEDIATE,2.0,True,2.0,1,True
PIA,31.0,0 days 00:01:42.161000,0 days 00:00:31.932000,0 days 00:00:41.097000,0 days 00:00:29.132000,INTERMEDIATE,3.0,True,2.0,1,True
PIA,32.0,0 days 00:01:43.137000,0 days 00:00:32.298000,0 days 00:00:41.539000,0 days 00:00:29.300000,INTERMEDIATE,4.0,True,2.0,1,True
PIA,33.0,0 days 00:01:43.325000,0 days 00:00:32.527000,0 days 00:00:41.286000,0 days 00:00:29.512000,INTERMEDIATE,5.0,True,2.0,1,True
