Driver,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,FreshTyre,Stint,TrackStatus,IsAccurate
LEC,9.0,0 days 00:01:40.941000,0 days 00:00:32.265000,0 days 00:00:39.013000,0 days 00:00:29.663000,MEDIUM,9.0,True,1.0,1,True
LEC,12.0,0 days 00:01:48.142000,0 days 00:00:33.873000,0 days 00:00:44.628000,0 days 00:00:29.641000,INTERMEDIATE,2.0,True,2.0,1,True
LEC,22.0,0 days 00:01:51.791000,0 days 00:00:35.869000,0 days 00:00:46.226000,0 days 00:00:29.696000,INTERMEDIATE,12.0,True,2.0,12,True
LEC,23.0,0 days 00:01:46.291000,0 days 00:00:33.438000,0 days 00:00:43.916000,0 days 00:00:28.937000,INTERMEDIATE,13.0,True,2.0,1,True
LEC,24.0,0 days 00:01:44.821000,0 days 00:00:33.081000,0 days 00:00:43.247000,0 days 00:00:28.493000,INTERMEDIATE,14.0,True,2.0,1,True
LEC,25.0,0 days 00:01:44.251000,0 days 00:00:32.937000,0 days 00:00:42.836000,0 days 00:00:28.478000,INTERMEDIATE,15.0,True,2.0,1,True
LEC,26.0,0 days 00:01:44.130000,0 days 00:00:32.852000,0 days 00:00:43.059000,0 days 00:00:28.219000,INTERMEDIATE,16.0,True,2.0,1,True
LEC,27.0,0 days 00:01:43.878000,0 days 00:00:32.653000,0 days 00:00:42.684000,0 days 00:00:28.541000,INTERMEDIATE,17.0,True,2.0,1,True
LEC,28.0,0 days 00:01:44.728000,0 days 00:00:32.902000,0 days 00:00:42.901000,0 days 00:00:28.925000,INTERMEDIATE,18.0,True,2.0,1,True
LEC,29.0,0 days 00:01:44.472000,0 days 00:00:32.468000,0 days 00:00:43.197000,0 days 00:00:28.807000,INTERMEDIATE,19.0,True,2.0,1,True
LEC,30.0,0 days 00:01:44.511000,0 days 00:00:32.605000,0 days 00:00:43.199000,0 days 00:00:28.707000,INTERMEDIATE,20.0,True,2.0,1,True
LEC,31.0,0 days 00:01:44.832000,0 days 00:00:32.632000,0 days 00:00:43.447000,0 days 00:00:28.753000,INTERMEDIATE,21.0,True,2.0,1,True
LEC,32.0,0 days 00:01:45.187000,0 days 00:00:32.654000,0 days 00:00:44.060000,0 days 00:00:28.473000,INTERMEDIATE,22.0,True,2.0,1,True
LEC,33.0,0 days 00:01:44.096000,0 days 00:00:32.469000,0 days 00:00:43.213000,0 days 00:00:28.414000,INTERMEDIATE,23.0,True,2.0,1,True
LEC,34.0,0 days 00:01:44.024000,0 days 00:00:32.289000,0 days 00:00:43.087000,0 days 00:00:28.648000,INTERMEDIATE,24.0,True,2.0,1,True
LEC,35.0,0 days 00:01:43.415000,0 days 00:00:32.389000,0 days 00:00:42.702000,0 days 00:00:28.324000,INTERMEDIATE,25.0,True,2.0,1,True
LEC,36.0,0 days 00:01:42.957000,0 days 00:00:31.923000,0 days 00:00:42.583000,0 days 00:00:28.451000,INTERMEDIATE,26.0,True,2.0,1,True
LEC,37.0,0 days 00:01:42.994000,0 days 00:00:31.982000,0 days 00:00:42.887000,0 days 00:00:28.125000,INTERMEDIATE,27.0,True,2.0,1,True
LEC,38.0,0 days 00:01:42.457000,0 days 00:00:32.063000,0 days 00:00:42.583000,0 days 00:00:27.811000,INTERMEDIATE,28.0,True,2.0,1,True
LEC,39.0,0 days 00:01:41.051000,0 days 00:00:32.263000,0 days 00:00:41.562000,0 days 00:00:27.226000,INTERMEDIATE,29.0,True,2.0,12,True
LEC,40.0,0 days 00:01:39.633000,0 days 00:00:31.667000,0 days 00:00:41.057000,0 days 00:00:26.909000,INTERMEDIATE,30.0,True,2.0,1,True
LEC,41.0,0 days 00:01:39.616000,0 days 00:00:31.544000,0 days 00:00:40.989000,0 days 00:00:27.083000,INTERMEDIATE,31.0,True,2.0,1,True
LEC,44.0,0 days 00:01:39.076000,0 days 00:00:31.469000,0 days 00:00:40.994000,0 days 00:00:26.613000,SOFT,5.0,False,3.0,1,True
LEC,45.0,0 days 00:01:33.731000,0 days 00:00:30.610000,0 days 00:00:37.964000,0 days 00:00:25.157000,SOFT,6.0,False,3.0,1,True
LEC,46.0,0 days 00:01:31.961000,0 days 00:00:29.567000,0 days 00:00:37.446000,0 days 00:00:24.948000,SOFT,7.0,False,3.0,1,True
LEC,47.0,0 days 00:01:31.557000,0 days 00:00:29.433000,0 days 00:00:37.366000,0 days 00:00:24.758000,SOFT,8.0,False,3.0,1,True
LEC,48.0,0 days 00:01:31.274000,0 days 00:00:29.254000,0 days 00:00:37.364000,0 days 00:00:24.656000,SOFT,9.0,False,3.0,1,True
LEC,49.0,0 days 00:01:31.170000,0 days 00:00:29.197000,0 days 00:00:37.126000,0 days 00:00:24.847000,SOFT,10.0,False,3.0,1,True
LEC,50.0,0 days 00:01:30.819000,0 days 00:00:29.096000,0 days 00:00:37.067000,0 days 00:00:24.656000,SOFT,11.0,False,3.0,1,True
LEC,51.0,0 days 00:01:31.240000,0 days 00:00:29.156000,0 days 00:00:37.255000,0 days 00:00:24.829000,SOFT,12.0,False,3.0,1,True
LEC,52.0,0 days 00:01:31.629000,0 days 00:00:29.156000,0 days 00:00:37.229000,0 days 00:00:25.244000,SOFT,13.0,False,3.0,1,True
STR,8.0,0 days 00:01:43.353000,0 days 00:00:32.507000,0 days 00:00:39.439000,0 days 00:00:31.407000,SOFT,2.0,True,2.0,1,True
STR,9.0,0 days 00:01:44.912000,0 days 00:00:32.024000,0 days 00:00:41.072000,0 days 00:00:31.816000,SOFT,3.0,True,2.0,1,True
STR,12.0,0 days 00:01:47.154000,0 days 00:00:33.005000,0 days 00:00:45.064000,0 days 00:00:29.085000,INTERMEDIATE,2.0,True,3.0,1,True
STR,22.0,0 days 00:01:48.945000,0 days 00:00:35.206000,0 days 00:00:45.010000,0 days 00:00:28.729000,INTERMEDIATE,12.0,True,3.0,12,True
STR,23.0,0 days 00:01:44.958000,0 days 00:00:33.210000,0 days 00:00:43.659000,0 days 00:00:28.089000,INTERMEDIATE,13.0,True,3.0,1,True
STR,24.0,0 days 00:01:43.673000,0 days 00:00:32.676000,0 days 00:00:42.831000,0 days 00:00:28.166000,INTERMEDIATE,14.0,True,3.0,1,True
STR,25.0,0 days 00:01:43.667000,0 days 00:00:32.622000,0 days 00:00:42.962000,0 days 00:00:28.083000,INTERMEDIATE,15.0,True,3.0,1,True
STR,26.0,0 days 00:01:43.525000,0 days 00:00:32.267000,0 days 00:00:43.134000,0 days 00:00:28.124000,INTERMEDIATE,16.0,True,3.0,1,True
STR,27.0,0 days 00:01:43.329000,0 days 00:00:32.481000,0 days 00:00:42.814000,0 days 00:00:28.034000,INTERMEDIATE,17.0,True,3.0,1,True
STR,28.0,0 days 00:01:43.656000,0 days 00:00:32.500000,0 days 00:00:42.979000,0 days 00:00:28.177000,INTERMEDIATE,18.0,True,3.0,1,True
STR,29.0,0 days 00:01:43.467000,0 days 00:00:32.490000,0 days 00:00:42.786000,0 days 00:00:28.191000,INTERMEDIATE,19.0,True,3.0,1,True
STR,30.0,0 days 00:01:44.094000,0 days 00:00:32.575000,0 days 00:00:43.008000,0 days 00:00:28.511000,INTERMEDIATE,20.0,True,3.0,1,True
STR,31.0,0 days 00:01:44.096000,0 days 00:00:32.686000,0 days 00:00:42.968000,0 days 00:00:28.442000,INTERMEDIATE,21.0,True,3.0,1,True
STR,32.0,0 days 00:01:44.277000,0 days 00:00:32.418000,0 days 00:00:43.271000,0 days 00:00:28.588000,INTERMEDIATE,22.0,True,3.0,1,True
STR,33.0,0 days 00:01:43.803000,0 days 00:00:32.507000,0 days 00:00:42.953000,0 days 00:00:28.343000,INTERMEDIATE,23.0,True,3.0,1,True
STR,34.0,0 days 00:01:44.881000,0 days 00:00:32.617000,0 days 00:00:43.077000,0 days 00:00:29.187000,INTERMEDIATE,24.0,True,3.0,1,True
STR,35.0,0 days 00:01:45.225000,0 days 00:00:33.312000,0 days 00:00:43.641000,0 days 00:00:28.272000,INTERMEDIATE,25.0,True,3.0,1,True
STR,36.0,0 days 00:01:43.139000,0 days 00:00:32.367000,0 days 00:00:42.784000,0 days 00:00:27.988000,INTERMEDIATE,26.0,True,3.0,1,True
STR,37.0,0 days 00:01:42.740000,0 days 00:00:32.246000,0 days 00:00:42.524000,0 days 00:00:27.970000,INTERMEDIATE,27.0,True,3.0,1,True
STR,38.0,0 days 00:01:42.379000,0 days 00:00:32.257000,0 days 00:00:42.320000,0 days 00:00:27.802000,INTERMEDIATE,28.0,True,3.0,1,True
STR,39.0,0 days 00:01:41.939000,0 days 00:00:32.086000,0 days 00:00:42.143000,0 days 00:00:27.710000,INTERMEDIATE,29.0,True,3.0,12,True
STR,40.0,0 days 00:01:42.308000,0 days 00:00:32.266000,0 days 00:00:42.292000,0 days 00:00:27.750000,INTERMEDIATE,30.0,True,3.0,21,True
STR,43.0,0 days 00:01:36.611000,0 days 00:00:31.246000,0 days 00:00:39.752000,0 days 00:00:25.613000,SOFT,2.0,True,4.0,12,True
STR,44.0,0 days 00:01:37.279000,0 days 00:00:30.385000,0 days 00:00:40.704000,0 days 00:00:26.190000,SOFT,3.0,True,4.0,12,True
STR,45.0,0 days 00:01:34.035000,0 days 00:00:29.994000,0 days 00:00:38.537000,0 days 00:00:25.504000,SOFT,4.0,True,4.0,1,True
STR,46.0,0 days 00:01:33.059000,0 days 00:00:29.665000,0 days 00:00:37.888000,0 days 00:00:25.506000,SOFT,5.0,True,4.0,1,True
STR,47.0,0 days 00:01:32.273000,0 days 00:00:29.462000,0 days 00:00:37.721000,0 days 00:00:25.090000,SOFT,6.0,True,4.0,1,True
STR,48.0,0 days 00:01:32.132000,0 days 00:00:29.454000,0 days 00:00:37.717000,0 days 00:00:24.961000,SOFT,7.0,True,4.0,1,True
STR,49.0,0 days 00:01:33.170000,0 days 00:00:29.103000,0 days 00:00:39.179000,0 days 00:00:24.888000,SOFT,8.0,True,4.0,1,True
STR,50.0,0 days 00:01:32.088000,0 days 00:00:29.678000,0 days 00:00:37.556000,0 days 00:00:24.854000,SOFT,9.0,True,4.0,1,True
STR,51.0,0 days 00:01:33.653000,0 days 00:00:30.534000,0 days 00:00:38.198000,0 days 00:00:24.921000,SOFT,10.0,True,4.0,1,True
STR,52.0,0 days 00:01:33.247000,0 days 00:00:29.460000,0 days 00:00:37.905000,0 days 00:00:25.882000,SOFT,11.0,True,4.0,1,True
TSU,8.0,0 days 00:01:46.957000,0 days 00:00:32.643000,0 days 00:00:44.022000,0 days 00:00:30.292000,INTERMEDIATE,8.0,True,1.0,1,True
TSU,9.0,0 days 00:01:49,0 days 00:00:33.264000,0 days 00:00:44.752000,0 days 00:00:30.984000,INTERMEDIATE,9.0,True,1.0,1,True
TSU,10.0,0 days 00:01:50.083000,0 days 00:00:33.442000,0 days 00:00:45.635000,0 days 00:00:31.006000,INTERMEDIATE,10.0,True,1.0,1,True
TSU,22.0,0 days 00:01:54.618000,0 days 00:00:36.419000,0 days 00:00:48.110000,0 days 00:00:30.089000,INTERMEDIATE,11.0,True,2.0,12,True
TSU,23.0,0 days 00:01:47.784000,0 days 00:00:33.964000,0 days 00:00:44.983000,0 days 00:00:28.837000,INTERMEDIATE,12.0,True,2.0,1,True
TSU,24.0,0 days 00:01:45.467000,0 days 00:00:32.739000,0 days 00:00:43.716000,0 days 00:00:29.012000,INTERMEDIATE,13.0,True,2.0,1,True
TSU,25.0,0 days 00:01:44.662000,0 days 00:00:32.708000,0 days 00:00:43.416000,0 days 00:00:28.538000,INTERMEDIATE,14.0,True,2.0,1,True
TSU,26.0,0 days 00:01:46.003000,0 days 00:00:33.060000,0 days 00:00:44.474000,0 days 00:00:28.469000,INTERMEDIATE,15.0,True,2.0,1,True
TSU,27.0,0 days 00:01:44.288000,0 days 00:00:32.719000,0 days 00:00:43.226000,0 days 00:00:28.343000,INTERMEDIATE,16.0,True,2.0,1,True
TSU,28.0,0 days 00:01:45.522000,0 days 00:00:32.676000,0 days 00:00:43.988000,0 days 00:00:28.858000,INTERMEDIATE,17.0,True,2.0,1,True
TSU,29.0,0 days 00:01:44.551000,0 days 00:00:32.757000,0 days 00:00:43.367000,0 days 00:00:28.427000,INTERMEDIATE,18.0,True,2.0,1,True
TSU,30.0,0 days 00:01:44.388000,0 days 00:00:32.609000,0 days 00:00:43.298000,0 days 00:00:28.481000,INTERMEDIATE,19.0,True,2.0,1,True
TSU,31.0,0 days 00:01:44.794000,0 days 00:00:32.721000,0 days 00:00:43.593000,0 days 00:00:28.480000,INTERMEDIATE,20.0,True,2.0,1,True
TSU,32.0,0 days 00:01:44.939000,0 days 00:00:32.944000,0 days 00:00:43.635000,0 days 00:00:28.360000,INTERMEDIATE,21.0,True,2.0,1,True
TSU,33.0,0 days 00:01:45.663000,0 days 00:00:32.944000,0 days 00:00:43.942000,0 days 00:00:28.777000,INTERMEDIATE,22.0,True,2.0,1,True
TSU,34.0,0 days 00:01:45.520000,0 days 00:00:33.002000,0 days 00:00:43.658000,0 days 00:00:28.860000,INTERMEDIATE,23.0,True,2.0,1,True
TSU,35.0,0 days 00:01:45.239000,0 days 00:00:32.838000,0 days 00:00:43.635000,0 days 00:00:28.766000,INTERMEDIATE,24.0,True,2.0,1,True
TSU,36.0,0 days 00:01:44.526000,0 days 00:00:32.837000,0 days 00:00:43.118000,0 days 00:00:28.571000,INTERMEDIATE,25.0,True,2.0,1,True
TSU,37.0,0 days 00:01:44.616000,0 days 00:00:32.927000,0 days 00:00:43.159000,0 days 00:00:28.530000,INTERMEDIATE,26.0,True,2.0,1,True
TSU,38.0,0 days 00:01:44.811000,0 days 00:00:33.066000,0 days 00:00:43.512000,0 days 00:00:28.233000,INTERMEDIATE,27.0,True,2.0,1,True
TSU,39.0,0 days 00:01:44.802000,0 days 00:00:32.644000,0 days 00:00:43.744000,0 days 00:00:28.414000,INTERMEDIATE,28.0,True,2.0,12,True
TSU,40.0,0 days 00:01:44.432000,0 days 00:00:32.755000,0 days 00:00:43.168000,0 days 00:00:28.509000,INTERMEDIATE,29.0,True,2.0,1,True
TSU,43.0,0 days 00:01:41.640000,0 days 00:00:32.084000,0 days 00:00:42.284000,0 days 00:00:27.272000,MEDIUM,2.0,True,3.0,21,True
TSU,44.0,0 days 00:01:38.597000,0 days 00:00:30.716000,0 days 00:00:41.655000,0 days 00:00:26.226000,MEDIUM,3.0,True,3.0,1,True
TSU,45.0,0 days 00:01:35.637000,0 days 00:00:29.941000,0 days 00:00:39.910000,0 days 00:00:25.786000,MEDIUM,4.0,True,3.0,1,True
TSU,46.0,0 days 00:01:34.490000,0 days 00:00:29.724000,0 days 00:00:39.201000,0 days 00:00:25.565000,MEDIUM,5.0,True,3.0,1,True
TSU,47.0,0 days 00:01:32.976000,0 days 00:00:29.235000,0 days 00:00:38.466000,0 days 00:00:25.275000,MEDIUM,6.0,True,3.0,1,True
TSU,48.0,0 days 00:01:31.665000,0 days 00:00:28.964000,0 days 00:00:37.779000,0 days 00:00:24.922000,MEDIUM,7.0,True,3.0,1,True
TSU,49.0,0 days 00:01:30.873000,0 days 00:00:28.841000,0 days 00:00:37.311000,0 days 00:00:24.721000,MEDIUM,8.0,True,3.0,1,True
TSU,50.0,0 days 00:01:31.649000,0 days 00:00:29.075000,0 days 00:00:37.605000,0 days 00:00:24.969000,MEDIUM,9.0,True,3.0,1,True
TSU,51.0,0 days 00:01:31.565000,0 days 00:00:29.104000,0 days 00:00:37.398000,0 days 00:00:25.063000,MEDIUM,10.0,True,3.0,1,True
ALB,8.0,0 days 00:01:46.496000,0 days 00:00:32.551000,0 days 00:00:43.511000,0 days 00:00:30.434000,INTERMEDIATE,8.0,True,1.0,1,True
ALB,9.0,0 days 00:01:48.888000,0 days 00:00:33.399000,0 days 00:00:44.888000,0 days 00:00:30.601000,INTERMEDIATE,9.0,True,1.0,1,True
ALB,10.0,0 days 00:01:49.218000,0 days 00:00:33.367000,0 days 00:00:45.322000,0 days 00:00:30.529000,INTERMEDIATE,10.0,True,1.0,1,True
ALB,11.0,0 days 00:01:51.991000,0 days 00:00:33.505000,0 days 00:00:47.734000,0 days 00:00:30.752000,INTERMEDIATE,11.0,True,1.0,1,True
ALB,22.0,0 days 00:01:51.437000,0 days 00:00:35.598000,0 days 00:00:46.426000,0 days 00:00:29.413000,INTERMEDIATE,10.0,True,2.0,12,True
ALB,23.0,0 days 00:01:46.294000,0 days 00:00:33.421000,0 days 00:00:44.013000,0 days 00:00:28.860000,INTERMEDIATE,11.0,True,2.0,1,True
ALB,24.0,0 days 00:01:44.946000,0 days 00:00:32.786000,0 days 00:00:43.512000,0 days 00:00:28.648000,INTERMEDIATE,12.0,True,2.0,1,True
ALB,25.0,0 days 00:01:44.010000,0 days 00:00:32.533000,0 days 00:00:43.110000,0 days 00:00:28.367000,INTERMEDIATE,13.0,True,2.0,1,True
ALB,26.0,0 days 00:01:44.357000,0 days 00:00:32.748000,0 days 00:00:43.096000,0 days 00:00:28.513000,INTERMEDIATE,14.0,True,2.0,1,True
ALB,27.0,0 days 00:01:44.082000,0 days 00:00:32.502000,0 days 00:00:43.084000,0 days 00:00:28.496000,INTERMEDIATE,15.0,True,2.0,1,True
ALB,28.0,0 days 00:01:44.367000,0 days 00:00:32.586000,0 days 00:00:43.132000,0 days 00:00:28.649000,INTERMEDIATE,16.0,True,2.0,1,True
ALB,29.0,0 days 00:01:44.591000,0 days 00:00:32.552000,0 days 00:00:43.239000,0 days 00:00:28.800000,INTERMEDIATE,17.0,True,2.0,1,True
ALB,30.0,0 days 00:01:44.618000,0 days 00:00:32.677000,0 days 00:00:43.093000,0 days 00:00:28.848000,INTERMEDIATE,18.0,True,2.0,1,True
ALB,31.0,0 days 00:01:44.761000,0 days 00:00:32.500000,0 days 00:00:43.452000,0 days 00:00:28.809000,INTERMEDIATE,19.0,True,2.0,1,True
ALB,32.0,0 days 00:01:45.126000,0 days 00:00:32.672000,0 days 00:00:43.841000,0 days 00:00:28.613000,INTERMEDIATE,20.0,True,2.0,1,True
ALB,33.0,0 days 00:01:44.063000,0 days 00:00:32.491000,0 days 00:00:43.087000,0 days 00:00:28.485000,INTERMEDIATE,21.0,True,2.0,1,True
ALB,34.0,0 days 00:01:44.290000,0 days 00:00:32.282000,0 days 00:00:43.220000,0 days 00:00:28.788000,INTERMEDIATE,22.0,True,2.0,1,True
ALB,35.0,0 days 00:01:45.664000,0 days 00:00:33.615000,0 days 00:00:43.410000,0 days 00:00:28.639000,INTERMEDIATE,23.0,True,2.0,1,True
ALB,36.0,0 days 00:01:42.965000,0 days 00:00:32.306000,0 days 00:00:42.473000,0 days 00:00:28.186000,INTERMEDIATE,24.0,True,2.0,1,True
ALB,37.0,0 days 00:01:42.684000,0 days 00:00:32.181000,0 days 00:00:42.431000,0 days 00:00:28.072000,INTERMEDIATE,25.0,True,2.0,1,True
ALB,38.0,0 days 00:01:42.667000,0 days 00:00:32.366000,0 days 00:00:42.202000,0 days 00:00:28.099000,INTERMEDIATE,26.0,True,2.0,1,True
ALB,39.0,0 days 00:01:42.701000,0 days 00:00:32.282000,0 days 00:00:42.547000,0 days 00:00:27.872000,INTERMEDIATE,27.0,True,2.0,12,True
ALB,40.0,0 days 00:01:42.225000,0 days 00:00:32.095000,0 days 00:00:42.273000,0 days 00:00:27.857000,INTERMEDIATE,28.0,True,2.0,1,True
ALB,41.0,0 days 00:01:41.500000,0 days 00:00:31.955000,0 days 00:00:42.108000,0 days 00:00:27.437000,INTERMEDIATE,29.0,True,2.0,1,True
ALB,44.0,0 days 00:01:35.273000,0 days 00:00:30.574000,0 days 00:00:38.965000,0 days 00:00:25.734000,MEDIUM,2.0,True,3.0,1,True
ALB,45.0,0 days 00:01:34.663000,0 days 00:00:30.107000,0 days 00:00:39.529000,0 days 00:00:25.027000,MEDIUM,3.0,True,3.0,1,True
ALB,46.0,0 days 00:01:32.681000,0 days 00:00:29.639000,0 days 00:00:38.122000,0 days 00:00:24.920000,MEDIUM,4.0,True,3.0,1,True
ALB,47.0,0 days 00:01:31.309000,0 days 00:00:28.994000,0 days 00:00:37.597000,0 days 00:00:24.718000,MEDIUM,5.0,True,3.0,1,True
ALB,48.0,0 days 00:01:30.327000,0 days 00:00:28.742000,0 days 00:00:37.037000,0 days 00:00:24.548000,MEDIUM,6.0,True,3.0,1,True
ALB,49.0,0 days 00:01:30.148000,0 days 00:00:28.932000,0 days 00:00:36.707000,0 days 00:00:24.509000,MEDIUM,7.0,True,3.0,1,True
ALB,50.0,0 days 00:01:30.047000,0 days 00:00:28.779000,0 days 00:00:36.685000,0 days 00:00:24.583000,MEDIUM,8.0,True,3.0,1,True
ALB,51.0,0 days 00:01:30.120000,0 days 00:00:28.834000,0 days 00:00:36.986000,0 days 00:00:24.300000,MEDIUM,9.0,True,3.0,1,True
ALB,52.0,0 days 00:01:30.452000,0 days 00:00:28.891000,0 days 00:00:37.161000,0 days 00:00:24.400000,MEDIUM,10.0,True,3.0,1,True
HUL,8.0,0 days 00:01:46.517000,0 days 00:00:32.566000,0 days 00:00:43.773000,0 days 00:00:30.178000,INTERMEDIATE,8.0,True,1.0,1,True
HUL,11.0,0 days 00:01:45.789000,0 days 00:00:32.220000,0 days 00:00:44.209000,0 days 00:00:29.360000,INTERMEDIATE,2.0,True,2.0,1,True
HUL,12.0,0 days 00:01:47.347000,0 days 00:00:33.179000,0 days 00:00:44.867000,0 days 00:00:29.301000,INTERMEDIATE,3.0,True,2.0,1,True
HUL,22.0,0 days 00:01:49.150000,0 days 00:00:35.441000,0 days 00:00:44.803000,0 days 00:00:28.906000,INTERMEDIATE,13.0,True,2.0,12,True
HUL,23.0,0 days 00:01:45.226000,0 days 00:00:33.375000,0 days 00:00:43.472000,0 days 00:00:28.379000,INTERMEDIATE,14.0,True,2.0,1,True
HUL,24.0,0 days 00:01:43.475000,0 days 00:00:32.715000,0 days 00:00:42.676000,0 days 00:00:28.084000,INTERMEDIATE,15.0,True,2.0,1,True
HUL,25.0,0 days 00:01:43.716000,0 days 00:00:32.510000,0 days 00:00:43.008000,0 days 00:00:28.198000,INTERMEDIATE,16.0,True,2.0,1,True
HUL,26.0,0 days 00:01:43.905000,0 days 00:00:32.397000,0 days 00:00:43.138000,0 days 00:00:28.370000,INTERMEDIATE,17.0,True,2.0,1,True
HUL,27.0,0 days 00:01:43.748000,0 days 00:00:32.452000,0 days 00:00:42.664000,0 days 00:00:28.632000,INTERMEDIATE,18.0,True,2.0,1,True
HUL,28.0,0 days 00:01:43.414000,0 days 00:00:32.408000,0 days 00:00:42.858000,0 days 00:00:28.148000,INTERMEDIATE,19.0,True,2.0,1,True
HUL,29.0,0 days 00:01:43.643000,0 days 00:00:32.429000,0 days 00:00:42.691000,0 days 00:00:28.523000,INTERMEDIATE,20.0,True,2.0,1,True
HUL,30.0,0 days 00:01:43.379000,0 days 00:00:32.536000,0 days 00:00:42.515000,0 days 00:00:28.328000,INTERMEDIATE,21.0,True,2.0,1,True
HUL,31.0,0 days 00:01:43.832000,0 days 00:00:32.567000,0 days 00:00:42.853000,0 days 00:00:28.412000,INTERMEDIATE,22.0,True,2.0,1,True
HUL,32.0,0 days 00:01:43.946000,0 days 00:00:32.550000,0 days 00:00:42.788000,0 days 00:00:28.608000,INTERMEDIATE,23.0,True,2.0,1,True
HUL,33.0,0 days 00:01:43.882000,0 days 00:00:32.418000,0 days 00:00:42.974000,0 days 00:00:28.490000,INTERMEDIATE,24.0,True,2.0,1,True
HUL,34.0,0 days 00:01:43.089000,0 days 00:00:32.490000,0 days 00:00:42.965000,0 days 00:00:27.634000,INTERMEDIATE,25.0,True,2.0,1,True
HUL,35.0,0 days 00:01:41.463000,0 days 00:00:32.151000,0 days 00:00:41.559000,0 days 00:00:27.753000,INTERMEDIATE,26.0,True,2.0,1,True
HUL,36.0,0 days 00:01:41.519000,0 days 00:00:32.185000,0 days 00:00:41.764000,0 days 00:00:27.570000,INTERMEDIATE,27.0,True,2.0,1,True
HUL,37.0,0 days 00:01:41.009000,0 days 00:00:32.114000,0 days 00:00:41.539000,0 days 00:00:27.356000,INTERMEDIATE,28.0,True,2.0,1,True
HUL,38.0,0 days 00:01:41.023000,0 days 00:00:32.244000,0 days 00:00:41.527000,0 days 00:00:27.252000,INTERMEDIATE,29.0,True,2.0,1,True
HUL,39.0,0 days 00:01:40.101000,0 days 00:00:31.914000,0 days 00:00:41.087000,0 days 00:00:27.100000,INTERMEDIATE,30.0,True,2.0,1,True
HUL,40.0,0 days 00:01:40.096000,0 days 00:00:31.818000,0 days 00:00:41.032000,0 days 00:00:27.246000,INTERMEDIATE,31.0,True,2.0,12,True
HUL,41.0,0 days 00:01:40.716000,0 days 00:00:32.160000,0 days 00:00:41.235000,0 days 00:00:27.321000,INTERMEDIATE,32.0,True,2.0,1,True
HUL,44.0,0 days 00:01:35.665000,0 days 00:00:30.662000,0 days 00:00:39.629000,0 days 00:00:25.374000,MEDIUM,2.0,True,3.0,12,True
HUL,45.0,0 days 00:01:33.473000,0 days 00:00:30.127000,0 days 00:00:38.299000,0 days 00:00:25.047000,MEDIUM,3.0,True,3.0,1,True
HUL,46.0,0 days 00:01:32.695000,0 days 00:00:30.077000,0 days 00:00:37.781000,0 days 00:00:24.837000,MEDIUM,4.0,True,3.0,1,True
HUL,47.0,0 days 00:01:31.930000,0 days 00:00:29.703000,0 days 00:00:37.269000,0 days 00:00:24.958000,MEDIUM,5.0,True,3.0,1,True
HUL,48.0,0 days 00:01:31.468000,0 days 00:00:29.404000,0 days 00:00:37.274000,0 days 00:00:24.790000,MEDIUM,6.0,True,3.0,1,True
HUL,49.0,0 days 00:01:31.081000,0 days 00:00:29.280000,0 days 00:00:37.115000,0 days 00:00:24.686000,MEDIUM,7.0,True,3.0,1,True
HUL,50.0,0 days 00:01:30.983000,0 days 00:00:29.121000,0 days 00:00:37.170000,0 days 00:00:24.692000,MEDIUM,8.0,True,3.0,1,True
HUL,51.0,0 days 00:01:30.933000,0 days 00:00:29.470000,0 days 00:00:36.820000,0 days 00:00:24.643000,MEDIUM,9.0,True,3.0,1,True
HUL,52.0,0 days 00:01:31.705000,0 days 00:00:29.341000,0 days 00:00:37.271000,0 days 00:00:25.093000,MEDIUM,10.0,True,3.0,1,True
OCO,8.0,0 days 00:01:47.293000,0 days 00:00:32.632000,0 days 00:00:44.249000,0 days 00:00:30.412000,INTERMEDIATE,8.0,True,1.0,1,True
OCO,9.0,0 days 00:01:49.361000,0 days 00:00:33.553000,0 days 00:00:45.191000,0 days 00:00:30.617000,INTERMEDIATE,9.0,True,1.0,1,True
OCO,10.0,0 days 00:01:49.770000,0 days 00:00:33.766000,0 days 00:00:45.506000,0 days 00:00:30.498000,INTERMEDIATE,10.0,True,1.0,1,True
OCO,11.0,0 days 00:01:51.866000,0 days 00:00:34.081000,0 days 00:00:47.410000,0 days 00:00:30.375000,INTERMEDIATE,11.0,True,1.0,1,True
OCO,12.0,0 days 00:01:50.786000,0 days 00:00:33.980000,0 days 00:00:46.130000,0 days 00:00:30.676000,INTERMEDIATE,12.0,True,1.0,1,True
OCO,22.0,0 days 00:01:52.940000,0 days 00:00:36.308000,0 days 00:00:47.650000,0 days 00:00:28.982000,INTERMEDIATE,4.0,True,2.0,12,True
OCO,23.0,0 days 00:01:45.993000,0 days 00:00:33.343000,0 days 00:00:43.959000,0 days 00:00:28.691000,INTERMEDIATE,5.0,True,2.0,1,True
OCO,24.0,0 days 00:01:44.602000,0 days 00:00:32.970000,0 days 00:00:43.326000,0 days 00:00:28.306000,INTERMEDIATE,6.0,True,2.0,1,True
OCO,25.0,0 days 00:01:44.235000,0 days 00:00:32.716000,0 days 00:00:43.164000,0 days 00:00:28.355000,INTERMEDIATE,7.0,True,2.0,1,True
